0,-3,-2,-15,-14,-24,-24,-31,-24,-41,-33,-40,-39,-17,8,-6,-7,-27,-15,-41,-41,
2won
0,0,0,-23,-19,-20,-22,-32,-20,-28,-10,-3,-8,-15,-1,-13,-16,-15,-11,-11,-15,
tie
0,0,0,-9,-12,-21,-20,-23,-24,-19,-21,-16,-16,-34,-38,-11,-21,-32,-34,-31,-21,
2won
0,0,6,-23,-23,-36,-34,-36,-7,-32,-20,-15,-11,-22,-25,-29,-17,-41,-23,-53,-42,
2won
0,0,0,-23,-20,-20,-25,-34,-48,-57,-54,-20,-19,-24,-27,-33,-43,-47,-46,-60,-63,
2won
0,-6,-5,-21,-21,-20,-19,-41,-19,-25,-32,-35,-12,-26,-29,-46,-43,-18,-10,-23,-30,
2won
0,6,1,-24,-24,-35,-28,-37,-33,-7,-19,-25,-20,-27,-25,-31,-23,-37,-38,-30,-20,
2won
0,0,0,-13,-14,-27,-21,-46,-31,-35,-35,-6,-14,-18,-19,2,4,-16,-22,4,0,
2won
0,0,0,-10,-8,-15,-20,-13,-19,-41,-44,-67,-60,-69,-10,-25,-28,-52,-53,-64,-57,
2won
0,6,1,-14,-14,-10,-1,-13,-12,-12,-15,-30,-24,-47,-53,-52,-54,-60,-44,-56,-59,
2won
0,-3,-2,-17,-11,-25,-16,-23,-25,-20,-20,-36,-31,-28,-36,-47,-41,-47,-15,-32,-38,
2won
0,0,6,-9,-9,-20,-7,-14,-13,-22,-13,-25,-24,-26,-25,-5,-1,-30,-24,-8,-7,
2won
0,0,-6,-25,-24,-38,-29,-34,-35,-57,-53,-25,-28,-16,-14,-16,1,-17,-10,-36,-28,
2won
0,0,0,-13,0,-31,-18,-51,-46,-52,-13,-32,-10,-35,-35,-20,-16,-36,-38,-39,-23,
2won
0,0,0,-4,-7,-25,-23,-27,-16,-23,-16,-39,-30,-43,-42,-13,-10,-15,-30,-20,-15,
2won
0,0,-6,-25,-15,-29,-4,-7,-12,-27,-26,-17,-22,-25,-31,-35,-1,-12,-19,-23,-26,
2won
0,0,0,-22,-14,-25,-34,-52,-49,-55,-12,-3,-5,-7,-14,-21,-17,-28,-24,-17,-14,
2won
0,0,6,-5,2,-15,-18,-3,-3,1,1,-9,-2,-23,-28,-51,-44,-40,-17,-38,-40,
2won
0,0,0,0,0,-21,-16,-23,-28,-8,-8,-24,-19,-32,-32,-30,-11,-21,-21,-28,-19,
2won
0,12,6,-7,0,-19,-12,-33,-32,-53,-52,-32,-39,-34,-37,-45,-45,-40,-42,-12,-16,
2won
0,0,0,-15,8,-12,-12,-20,-14,
