0,0,0,-3,-10,-22,-17,-15,-14,-35,-16,-16,-18,-25,-23,-44,-22,-37,-24,-42,-31,
2won
0,0,0,-9,-11,-27,-28,-39,-25,-31,-16,-28,-31,-45,-44,-38,-26,-2,-5,-18,-26,
2won
0,0,-6,-20,-15,-32,-32,-53,-46,-67,-24,-35,-42,-39,-34,-20,-19,-38,-30,-25,-30,
2won
0,9,4,-7,-13,-25,-25,-30,-33,-29,-23,-50,-55,-70,-74,-37,-47,-66,-57,
2won
0,0,0,-26,-27,-38,-33,-54,-48,-65,-68,-15,-8,-26,-24,-36,-34,-24,-19,-17,-19,
2won
0,-6,7,-22,-16,-38,-33,-44,-39,-48,-17,-26,-30,-26,-28,-17,-5,-32,-17,-10,-13,
2won
0,0,0,-13,-13,-16,-16,-28,-30,-27,-3,-34,-35,-44,-37,-20,-12,-24,-24,-37,-30,
2won
0,0,0,-22,-22,-21,-21,-37,-21,-39,-44,-51,-12,-31,-20,-12,-13,-2,3,17,16,
2won
0,0,-3,-9,-16,-34,-26,-36,-43,-14,-4,-29,-24,-40,-39,-44,-32,10,3,-9,-8,
2won
0,0,0,-6,-6,-26,-26,-38,-10,-30,-22,-36,-38,-18,-19,-30,-7,-15,-12,-10,-14,
2won
0,9,-2,-1,-3,-6,-8,-18,-24,-16,-16,-31,-32,-42,-27,-26,-19,-35,-35,-50,-42,
tie
0,6,-5,-22,-28,-35,-37,-40,-25,-42,-24,-15,-7,-21,-2,-16,-15,-34,-36,-26,-25,
2won
0,0,0,-24,-17,-55,-47,-53,-55,-60,-62,-26,-13,-36,-31,-10,-12,-41,-38,-41,-26,
2won
0,0,0,-4,0,-6,-7,-20,-14,-35,-34,-22,-22,-34,-34,-13,-12,-16,-26,-39,-43,
2won
0,0,0,-17,-15,-10,-16,-18,-20,-24,-16,-29,-18,-30,-34,-10,-15,-18,-18,-19,-24,
2won
0,6,1,-9,-4,-13,-13,-11,3,-11,2,-31,-23,0,1,-18,-2,-23,-14,-35,-34,
2won
0,0,0,-20,-20,-38,-37,-44,-49,-53,-54,-28,-27,-41,-45,-46,-19,-22,-25,-52,-16,
2won
0,12,6,-13,-10,-28,-28,-37,-41,-40,-42,-17,-10,-22,-16,-24,-13,-23,-27,-50,-47,
2won
0,0,0,-12,-12,-29,-30,-35,-38,-33,-8,-34,-20,-5,-11,-30,-29,-14,-13,-38,-37,
2won
0,0,0,-15,-14,-35,-41,-41,-43,-10,1,-10,-9,-22,-27,-20,-24,-14,-10,4,-2,
2won
0,0,6,-15,-7,-19,-22,-21,-22,-30,-30,-11,7,1,-11,-13,-24,-37,-38,-21,-10,
2won
0,0,0,-19,-24,-41,-40,-53,-49,-62,-4,-30,-26,-37,-30,-43,-27,-30,-34,-44,-44,
2won
0,-6,-5,-26,-26,-20,-16,-15,-14,-28,-32,-39,-42,-44,-34,-43,-45,-16,-4,-13,-20,
2won
0,9,4,-14,-14,-30,-31,-45,-40,-46,4,-18,-10,-4,-14,-23,-23,-32,-44,-5,-18,
2won
0,0,0,-9,-23,-26,-26,-53,-47,-60,-51,-32,-26,-28,-19,-35,-35,-30,-19,-25,-32,
2won
0,0,0,7,-4,-16,-10,-16,-30,-25,-27,-20,-11,0,0,-24,-17,-21,-30,-47,-43,
2won
0,0,0,-7,-14,0,0,-1,-2,-10,-10,-23,-18,-27,-21,-28,-32,-24,-8,-40,-36,
2won
0,0,0,-14,-14,-20,-20,-23,-18,-27,-14,-16,-16,-31,-20,-8,-9,-24,-19,-31,-30,
2won
0,0,9,-3,-2,-14,-10,-15,-6,3,-13,-28,-34,3,8,-4,-9,-3,-7,-40,-35,
2won
0,12,6,-15,-14,-18,-26,-27,-27,-22,-25,-13,-17,-31,-13,-31,-37,-24,-28,-53,-52,
2won
0,0,-3,-4,-3,-16,-22,-44,-38,-54,-43,-36,-12,-31,-31,-26,-24,-32,-7,-6,-9,
2won
0,0,0,-10,-12,-23,-24,-45,-51,-40,-13,-29,-26,-24,-26,-45,-45,-34,-25,-33,-36,
2won
0,0,0,-5,-9,-37,-28,-48,-53,-47,-47,-34,-36,-55,-42,-60,-67,
2won
0,-3,-2,-18,-3,-15,-21,-32,-34,-54,-51,-46,-21,-36,-41,-31,-15,-37,-42,-40,-31,
2won
0,0,0,-13,-3,-20,-18,-24,-25,-28,-18,-29,-26,-37,-16,-44,-46,-50,-48,-36,-37,
2won
0,0,0,-16,-16,-23,-20,-29,-32,-20,-19,-11,-10,-3,-2,-20,-21,-17,-20,-7,-4,
2won
0,0,0,-9,5,-12,-16,-14,-17,-30,-34,-49,-49,-53,-6,-5,4,-16,-15,-29,-31,
2won
0,0,0,-8,-10,-29,-28,-30,-17,-20,-11,-21,-17,-25,-31,-43,-38,-59,-34,-33,-38,
2won
0,12,3,-13,-4,-27,-28,-32,-34,-34,-5,-30,-20,-16,-27,-23,15,-16,-17,-36,-42,
2won
0,0,0,-9,-10,-23,-6,-31,-36,-48,-48,-50,-4,-14,0,11,0,-22,-13,-24,-24,
2won
0,-6,-5,-13,-8,-5,5,-20,-12,-27,-28,-14,-18,-23,-31,-13,-17,-49,-48,-67,-67,
2won
0,0,12,-10,-9,-28,-28,-36,-37,-35,-15,-23,-21,-37,-25,-29,2,-19,-18,-15,-21,
2won
0,-3,-2,-16,-16,-27,-28,-40,-33,-39,-39,0,-6,-30,-28,-43,-40,-2,4,-17,-16,
2won
0,0,0,-20,-22,-31,-30,-38,-41,-22,-11,-19,-24,0,-5,-10,-14,-40,-49,-62,-66,
2won
0,0,0,-14,-9,-18,-14,-12,-16,-31,-28,-2,-4,0,-8,-17,3,-20,-14,-23,-12,
2won
0,0,0,-30,-23,-34,-27,-32,-15,-28,-10,-34,-28,-44,-41,-54,-31,-33,-49,
2won
0,0,0,-8,2,-28,-19,-42,-39,-48,2,-14,-13,-20,-19,-35,-42,-29,-36,-22,-27,
2won
0,0,0,-15,-15,-27,-16,-25,-24,-48,-11,-23,-14,-19,-16,-8,4,-14,-15,-36,-16,
2won
0,0,-3,-21,-21,-15,-19,-40,-40,-43,-42,-10,-11,-33,-26,-55,-44,-63,-65,-57,-39,
2won
0,0,0,-21,-26,-57,-58,-63,-66,-55,-30,-26,-14,-35,-32,-45,-41,-24,-10,
2won
0,-6,-5,-20,-25,-39,-29,-41,-37,-44,-26,-49,-47,-49,-43,-23,-24,-53,-34,-33,-36,
2won
0,0,0,-19,-14,-28,-25,-31,-33,-39,-11,-24,-25,-20,-24,-19,-17,-10,-8,-21,-25,
2won
0,0,0,-20,-12,-12,-12,-8,-16,-24,-11,-28,-21,-19,-14,-4,-5,-19,-11,-35,-13,
2won
0,0,0,-18,-17,-25,0,-13,-25,-27,-36,-30,-20,-35,-20,-33,-24,-37,-39,-32,-34,
2won
0,0,0,-14,-9,-25,-21,-42,-35,-39,-13,-29,-29,-14,-8,-10,-13,-28,-10,-10,-8,
2won
0,6,1,-6,-11,-20,-21,-23,-5,-32,-1,-10,-6,-6,-12,-20,-24,-20,-2,-17,-20,
2won
0,0,0,-7,-7,-12,-14,-22,-15,-15,-19,-23,-28,-21,-23,-47,-50,-54,-36,-13,-15,
2won
0,12,3,-10,-12,-23,-22,-36,-23,-33,-35,-28,-22,-19,-15,-19,-9,-28,-39,-33,-20,
2won
0,-3,-2,-16,-18,-12,-19,-25,-7,-38,-20,-38,-27,-40,-43,-52,-36,-43,-44,-37,-7,
2won
0,-6,7,-8,-10,-16,-7,-28,-15,-30,-31,-37,-24,-35,-21,-33,-24,-16,-23,-16,1,
2won
0,6,1,-21,-19,-24,-32,-50,-45,-52,-8,-25,-23,-37,-44,-43,-31,-33,-40,-48,-40,
2won
0,0,0,-7,-3,-23,-29,-47,2,-9,-13,-10,-8,-12,-10,-8,-18,-29,-15,-42,-47,
2won
0,0,0,-9,-9,-26,-26,-17,-8,-12,-19,-30,-34,-12,-10,-21,-26,-37,-42,-36,-40,
2won
0,0,0,-9,-6,-16,-15,-26,-24,-26,-27,-28,-20,-50,-50,-62,-11,-15,-17,-37,-44,
2won
0,12,6,-8,-8,-11,-15,-34,-32,-24,-23,-24,-25,-34,-31,-27,-24,-21,-23,-27,-26,
2won
0,0,0,-13,-13,-19,-8,-20,-22,-38,-38,-38,-10,-23,-17,-17,-23,-19,-11,-41,-46,
2won
0,0,9,-11,-17,-39,-38,-38,-39,-53,-47,-42,-51,-56,-46,-27,-22,-42,-28,-42,-50,
2won
0,0,6,2,4,1,-4,-27,-22,-37,-37,-20,-29,-26,-36,-45,-29,-11,-15,-10,-10,
2won
0,0,0,-20,-23,-29,-23,-35,-41,-59,-55,-68,-28,-54,-23,-18,-10,-14,-12,-22,-15,
2won
0,0,0,-13,-21,-36,-36,-8,2,-20,-20,-31,-25,-3,-5,-26,-24,-25,-22,-13,-28,
2won
0,0,0,-3,-9,-18,-23,-34,-27,-44,-44,-60,-64,-69,-12,-21,-29,-29,-33,-17,-23,
2won
0,-3,-3,-15,-15,-39,-42,-45,-46,-46,-47,-20,-20,-41,-38,-25,-20,-40,-42,-22,-9,
2won
0,0,0,-6,-6,-9,-10,-30,-17,-30,-34,-49,5,-17,0,-21,-23,-41,-21,-29,-29,
2won
0,-3,-2,-17,-22,-41,-42,-52,-14,-26,-33,-40,-48,-50,-57,-59,-59,-78,-34,-50,-53,
2won
0,-3,-2,-14,-17,-29,-23,-28,-25,-34,-11,-29,-28,-15,-19,-38,-48,-52,-45,-40,-45,
2won
0,-6,-5,-17,-12,-41,-40,-58,-54,-49,-50,-40,-32,-43,-20,-46,-41,-43,-56,-20,-21,
2won
0,0,0,-12,-18,-18,-17,-26,-27,-32,-25,-6,-4,-21,-21,-44,-53,-17,-25,-44,-55,
2won
0,0,0,-14,-14,-16,-16,-17,-10,-4,-3,-14,-15,-20,-20,-5,-8,-20,-23,-31,-40,
2won
0,-3,-2,-15,-15,-35,-35,-59,-44,-54,-57,-8,0,-16,-4,-23,-20,-19,-18,-28,-10,
2won
0,0,0,0,0,-15,-15,-36,-37,-44,-45,-41,2,-20,-8,-39,-45,-34,-10,-27,-30,
2won
0,0,0,-21,-21,-36,-42,-10,-9,-33,-23,-13,-26,-43,-41,-44,-49,-36,-35,-45,-46,
2won
0,-3,-2,-20,-20,-18,-21,-39,-44,-46,-29,-25,-23,-20,-1,-21,-25,-43,-52,-31,-10,
2won
0,6,0,-6,-6,-6,-6,-12,-10,-22,-5,-23,-2,-6,10,-20,-31,-28,-32,-24,-21,
2won
0,0,0,-5,-8,-11,-4,-14,-4,-10,-16,-11,-10,-28,-28,-38,-38,-48,-16,-10,-10,
2won
0,0,0,-13,-13,-13,-14,-32,-32,-25,-27,19,4,9,8,-11,-20,-53,-48,-4,-6,
2won
0,6,-5,-14,-14,-15,-17,-19,-22,-26,-26,-23,-9,-20,-30,-45,-33,-14,-11,-29,-24,
tie
0,0,0,-25,-25,-28,-35,-45,-34,-35,-17,-20,-8,-25,-35,-49,-41,-19,-4,-4,-7,
2won
0,0,0,-14,-10,-33,-23,-28,-27,-38,-36,-50,-41,-11,-26,-29,-16,-41,-36,-33,-43,
2won
0,0,0,-12,-12,-33,-32,-10,-14,-18,-20,-31,-20,-37,-13,-25,-17,-13,-17,-33,-38,
2won
0,0,9,-3,-8,-19,-18,7,9,-11,-14,-32,-28,-17,-30,-34,-31,-40,-32,-30,-21,
2won
0,6,1,-9,-9,-19,-25,-35,-35,-40,1,-10,-8,-18,-25,-11,2,-18,-10,-22,-9,
2won
0,0,-6,-30,-36,-18,-14,-29,-29,-48,-39,-52,-50,-20,-5,-8,-1,-13,-6,-24,-29,
2won
